Country,Year,LifeExpectancy,Status,GDP,IncomeComposition,Polio,Diphtheria,TotalExpenditure,BMI
Namibia,2003,55,Developing,2482.36862,0.554,82,79,6.52,26.5
Namibia,2002,55.7,Developing,1713.47594,0.556,78,77,6.17,25.8
Namibia,2001,56.5,Developing,1834.29486,0.556,79,78,6.18,25.1
Namibia,2000,57.4,Developing,257.99557,0.559,8,79,6.11,24.5
Nepal,2014,69.6,Developing,76.2386977,0.551,92,92,5.8,18.5
Nepal,2013,69.3,Developing,688.6172788,0.545,92,92,5.69,18
Nepal,2012,68.9,Developing,681.7925868,0.538,9,9,5.89,17.4
Nepal,2011,68.4,Developing,692.1166842,0.529,92,92,6.73,16.9
Nepal,2010,68,Developing,592.1835216,0.515,83,82,6.43,16.4
Nepal,2009,67.5,Developing,48.7299,0.502,93,89,6.41,15.9
Nepal,2008,67,Developing,473.844449,0.492,82,82,6.44,15.4
Nepal,2007,66.6,Developing,393.8843518,0.486,82,82,5.84,14.9
Nepal,2006,66,Developing,348.6314534,0.476,91,89,5.7,14.4
Nepal,2005,65.4,Developing,317.89198,0.469,78,75,5.72,13.9
Nepal,2004,64.7,Developing,287.4156,0.463,8,8,5.82,13.4
Nepal,2003,64.3,Developing,253.72412,0.457,76,78,5.48,12.9
Nepal,2002,63.1,Developing,246.375621,0.447,72,72,5.6,12.4
Nepal,2001,63.2,Developing,248.6183539,0.446,73,72,5.36,11.9
Nepal,2000,62.5,Developing,231.42554,0.439,74,74,5.43,11.4
Netherlands,2014,81.7,Developed,52157.4687,0.923,96,96,1.9,61.6
Netherlands,2013,81.4,Developed,51574.48942,0.922,97,97,11.4,61
Netherlands,2012,81.1,Developed,49474.7561,0.921,97,97,11.1,6.5
Netherlands,2011,81.1,Developed,5354.6536,0.911,97,97,1.53,59.9
Netherlands,2010,88,Developed,5338.25483,0.906,97,97,1.48,59.3
Netherlands,2009,86,Developed,519.349,0.906,97,97,1.29,58.6
Netherlands,2008,83,Developed,56928.8248,0.905,97,97,9.57,57.9
Netherlands,2007,82,Developed,51241.31562,0.899,97,97,9.36,57.3
Netherlands,2006,79.8,Developed,44453.97119,0.893,96,96,9.36,56.5
Netherlands,2005,79.4,Developed,41577.169,0.888,96,96,9.6,55.8
Netherlands,2004,79.2,Developed,39954.64222,0.885,98,98,8.52,55
Netherlands,2003,78.7,Developed,35245.1647,0.881,98,98,8.46,54.2
Netherlands,2002,78.4,Developed,28817.32321,0.882,97,97,8.34,53.4
Netherlands,2001,78.3,Developed,26584.12169,0.878,97,97,7.79,52.6
Netherlands,2000,78.1,Developed,25921.12794,0.873,97,97,7.42,51.8
New Zealand,2014,81.5,Developed,4453.24673,0.91,93,93,11.3,66.9
New Zealand,2013,81.3,Developed,42889.88141,0.908,92,92,11.17,66.4
New Zealand,2012,81.1,Developed,3997.25624,0.904,93,93,11.53,65.9
New Zealand,2011,86,Developed,38426.5581,0.901,95,95,11.24,65.3
New Zealand,2010,89,Developed,33691.34837,0.899,93,93,11.2,64.8
New Zealand,2009,85,Developed,282.94193,0.895,92,92,11.21,64.3
New Zealand,2008,81,Developed,31287.77865,0.894,89,89,1.7,63.8
New Zealand,2007,81,Developed,3259.73471,0.891,88,88,8.35,63.2
New Zealand,2006,79.9,Developed,2667.86452,0.888,89,89,8.65,62.6
New Zealand,2005,79.9,Developed,2775.89515,0.886,89,89,8.25,62.1
New Zealand,2004,79.2,Developed,2542.39935,0.884,87,89,7.89,61.5
New Zealand,2003,79.1,Developed,21913.7817,0.881,86,9,7.71,6.9
New Zealand,2002,78.7,Developed,16874.31232,0.873,84,9,7.89,6.3
New Zealand,2001,78.5,Developed,13882.85683,0.868,82,9,7.58,59.6
New Zealand,2000,78.6,Developed,13641.1272,0.864,82,9,7.47,58.9
Nicaragua,2014,74.5,Developing,1975.46477,0.636,99,98,9.4,53.2
Nicaragua,2013,73.9,Developing,1847.19849,0.63,99,98,8.43,52.4
Nicaragua,2012,73.9,Developing,1792.3845,0.625,99,98,8.4,51.7
Nicaragua,2011,74.5,Developing,1682.957924,0.62,99,98,6.39,5.9
Nicaragua,2010,73.2,Developing,1526.497938,0.614,99,98,6.58,5.2
Nicaragua,2009,73.2,Developing,1464.497754,0.613,99,98,6.82,49.4
Nicaragua,2008,72.5,Developing,1518.85386,0.607,97,97,6.98,48.6
Nicaragua,2007,72.5,Developing,1344.31871,0.601,93,93,6.91,47.9
Nicaragua,2006,73,Developing,124.992617,0.597,88,88,6.33,47.1
Nicaragua,2005,71.2,Developing,1175.116225,0.592,87,86,6.11,46.4
Nicaragua,2004,71,Developing,191.55157,0.587,8,79,6.13,45.7
Nicaragua,2003,76,Developing,115.565314,0.583,86,86,6.12,44.9
Nicaragua,2002,75,Developing,11.147277,0.577,85,85,5.71,44.2
Nicaragua,2001,73,Developing,143.6758,0.57,89,87,5.26,43.5
Nicaragua,2000,73,Developing,116.2743,0.562,85,83,5.39,42.8
Niger,2014,61.4,Developing,43.646498,0.345,67,68,5.82,18.9
Niger,2013,69,Developing,416.14838,0.341,56,67,5.9,18.5
Niger,2012,63,Developing,391.515524,0.331,71,71,6.11,18.1
Niger,2011,59.4,Developing,375.5819866,0.323,4,75,6.66,17.7
Niger,2010,58.2,Developing,348.151511,0.312,75,7,6.36,17.3
Niger,2009,57.1,Developing,341.2894618,0.307,71,71,6.98,16.9
Niger,2008,56,Developing,354.8185998,0.298,68,67,6.76,16.5
Niger,2007,55.2,Developing,292.55962,0.293,57,57,6.94,16.1
Niger,2006,54.5,Developing,258.463873,0.286,52,51,7.39,15.7
Niger,2005,53.7,Developing,25.383731,0.278,46,45,7.15,15.4
Niger,2004,52.9,Developing,232.5661574,0.27,45,43,6.61,15
Niger,2003,52.1,Developing,215.8548,0.266,44,41,6.23,14.6
Niger,2002,51.4,Developing,177.828384,0.261,43,39,6.55,14.3
Niger,2001,56,Developing,165.257247,0.255,42,36,7.1,13.9
Niger,2000,50,Developing,158.455972,0.253,41,34,6.1,13.6
Nigeria,2014,53.6,Developing,3221.678128,0.521,49,49,3.67,24.7
Nigeria,2013,53.2,Developing,2996.96432,0.514,46,46,3.7,24.1
Nigeria,2012,52.7,Developing,2755.297787,0.507,42,42,3.3,23.5
Nigeria,2011,52.3,Developing,2527.9423,0.5,48,48,3.69,22.8
Nigeria,2010,52,Developing,2327.3267,0.492,54,54,3.47,22.2
Nigeria,2009,51.6,Developing,197.661422,0.487,66,63,4.24,21.6
Nigeria,2008,59,Developing,1383.893354,0.481,6,53,4,21
Nigeria,2007,55,Developing,1136.829645,0.477,54,42,4.47,2.4
Nigeria,2006,49.8,Developing,119.743286,0.466,46,4,3.66,19.9
Nigeria,2005,49.2,Developing,87.8938738,0.463,45,36,4.11,19.3
Nigeria,2004,48.5,Developing,648.815852,0.445,43,33,4.33,18.8
Nigeria,2003,48.1,Developing,512.65719,0,42,29,4.5,18.3
Nigeria,2002,47.7,Developing,459.4572117,0,4,25,2.43,17.8
Nigeria,2001,47.4,Developing,351.7996666,0,36,27,3.25,17.3
Nigeria,2000,47.1,Developing,379.1193264,0,31,29,2.84,16.9
Norway,2014,81.6,Developed,975.49856,0.945,93,93,9.72,6.8
Norway,2013,81.5,Developed,1291.435,0.942,94,94,9.39,6.3
Norway,2012,81.3,Developed,11563.727,0.941,95,95,9.16,59.8
Norway,2011,81.1,Developed,1574.9861,0.939,94,94,9.14,59.4
Norway,2010,81,Developed,87646.75346,0.936,93,93,9.26,58.9
Norway,2009,89,Developed,817.77681,0.936,94,94,9.49,58.5
Norway,2008,86,Developed,9688.5961,0.936,94,94,8.4,58
Norway,2007,85,Developed,85128.65759,0.934,93,93,8.58,57.5
Norway,2006,84,Developed,74114.69715,0.931,94,94,8.43,57
Norway,2005,81,Developed,66775.3944,0.929,91,91,8.89,56.5
Norway,2004,79.8,Developed,5757.26916,0.924,92,92,9.44,55.9
Norway,2003,79.4,Developed,5111.65445,0.918,92,92,9.85,55.3
Norway,2002,78.9,Developed,4361.1538,0.916,93,93,9.62,54.6
Norway,2001,78.8,Developed,38549.58934,0.917,91,91,8.65,54
Norway,2000,78.5,Developed,38146.71539,0.911,91,9,8.27,53.3
Oman,2014,76.4,Developing,2458.45226,0.796,99,99,3.55,53.5
Oman,2013,76.2,Developing,21268.7564,0.796,99,98,2.76,52.8
Oman,2012,76,Developing,22134.916,0.797,99,98,2.52,52.3
Oman,2011,75.8,Developing,2986.36,0.797,99,99,2.49,52
Oman,2010,75.6,Developing,1928.74739,0.797,99,99,2.74,51.8
Oman,2009,75.4,Developing,16784.34616,0.782,96,98,2.83,51.5
Oman,2008,75.2,Developing,2275.3536,0.765,97,99,2.1,51.1
Oman,2007,74.9,Developing,1585.13226,0.753,97,99,2.43,5.6
Oman,2006,74.7,Developing,1448.55,0.748,98,98,2.31,5.1
Oman,2005,74.3,Developing,12376.97936,0.742,99,99,2.59,49.5
Oman,2004,74,Developing,1129.2888600000001,0.734,99,99,2.98,48.9
Oman,2003,73.6,Developing,969.8126,0.725,99,99,3.17,48.1
Oman,2002,73.3,Developing,8629.11774,0.716,99,99,3.18,47.3
Oman,2001,72.9,Developing,8476.61511,0.705,99,99,3.8,46.5
Oman,2000,72.6,Developing,861.18596,0,99,99,3.7,45.9
Pakistan,2014,66.2,Developing,1316.98966,0.542,72,72,2.61,24.7
Pakistan,2013,66,Developing,1272.44161,0.538,72,72,2.7,23.9
Pakistan,2012,65.7,Developing,1261.28967,0.529,72,72,2.76,23.2
Pakistan,2011,65.5,Developing,1226.215314,0.525,75,74,3.1,22.5
Pakistan,2010,65.1,Developing,14.142268,0.521,82,82,3.2,21.9
Pakistan,2009,64.8,Developing,16.63999,0.514,7,71,2.94,21.3
Pakistan,2008,64.6,Developing,139.31288,0.513,7,62,3.26,2.6
Pakistan,2007,64.4,Developing,95.4327931,0.505,75,75,3.35,2.1
Pakistan,2006,64.2,Developing,873.772727,0.501,77,78,3.4,19.5
Pakistan,2005,62.9,Developing,711.4699463,0.487,78,77,2.91,18.9
Pakistan,2004,63.7,Developing,649.848233,0.474,65,65,2.56,18.4
Pakistan,2003,63.5,Developing,563.594342,0.465,69,67,2.61,17.9
Pakistan,2002,63.2,Developing,499.8633,0.457,71,68,2.76,17.4
Pakistan,2001,63,Developing,51.6568157,0.45,68,65,2.61,16.9
Pakistan,2000,62.8,Developing,533.8624114,0.445,65,62,2.79,16.4
Panama,2014,77.6,Developing,12593.7374,0.78,8,8,8.3,57.1
Panama,2013,77.5,Developing,11685.97983,0.773,81,8,8.9,56.3
Panama,2012,77.2,Developing,1589.82713,0.765,87,85,7.25,55.6
Panama,2011,77.3,Developing,927.723171,0.758,91,87,7.5,54.9
Panama,2010,76.5,Developing,7937.259931,0.756,95,94,8.5,54.2
Panama,2009,76.8,Developing,7429.628274,0.755,85,85,7.56,53.4
Panama,2008,76.5,Developing,6973.9284,0.75,86,86,6.75,52.7
Panama,2007,76.4,Developing,668.8667,0.743,84,85,6.31,51.9
Panama,2006,76.2,Developing,5348.518399,0.744,98,88,7,51.1
Panama,2005,75.8,Developing,4916.54886,0.74,88,92,7.48,5.3
Panama,2004,75.8,Developing,4591.892776,0.733,92,95,8.9,49.5
Panama,2003,75.5,Developing,4267.13578,0.728,95,98,7.6,48.6
Panama,2002,75.7,Developing,4126.14671,0.725,99,99,8.3,47.8
Panama,2001,75.5,Developing,446.372833,0.721,95,99,7.72,46.9
Panama,2000,75.7,Developing,46.29935,0.716,99,98,7.76,45.9
Papua New Guinea,2014,62.7,Developing,2182.716565,0.511,64,73,4.26,47.9
Papua New Guinea,2013,62.4,Developing,229.95364,0.506,8,79,4.78,47.2
Papua New Guinea,2012,62.2,Developing,271.318741,0.501,81,74,4.55,46.4
Papua New Guinea,2011,62,Developing,177.867119,0.494,69,72,4.94,45.7
Papua New Guinea,2010,61.8,Developing,1366.879112,0.485,72,67,4.18,44.9
Papua New Guinea,2009,61.6,Developing,1166.66337,0.477,79,73,4.36,44.2
Papua New Guinea,2008,61.4,Developing,1178.72469,0.469,76,63,4.6,43.4
Papua New Guinea,2007,61.1,Developing,956.668952,0.461,72,71,4.4,42.7
Papua New Guinea,2006,68,Developing,854.346921,0.454,67,72,5.92,41.9
Papua New Guinea,2005,64,Developing,77.5773486,0.446,61,72,6.42,41.1
Papua New Guinea,2004,59.9,Developing,637.3616215,0.439,59,62,8.39,4.4
Papua New Guinea,2003,59.6,Developing,588.3582595,0.433,62,68,6.79,39.6
Papua New Guinea,2002,59.3,Developing,511.665773,0.428,54,61,7.69,38.9
Papua New Guinea,2001,59.1,Developing,539.41528,0.422,52,55,6.68,38.2
Papua New Guinea,2000,58.9,Developing,631.9468526,0.418,51,59,3.98,37.5
Paraguay,2014,73.9,Developing,4712.822736,0.688,83,87,9.81,49.4
Paraguay,2013,73.8,Developing,4479.95858,0.679,8,86,1.49,48.6
Paraguay,2012,73.6,Developing,3855.537735,0.679,83,87,1.33,47.9
Paraguay,2011,73.4,Developing,3988.11894,0.675,84,89,9.42,47.1
Paraguay,2010,73.2,Developing,3225.591754,0.664,85,89,9.1,46.4
Paraguay,2009,73,Developing,2599.596259,0.663,81,85,9.14,45.6
Paraguay,2008,72.7,Developing,359.992184,0.654,85,89,7.6,44.9
Paraguay,2007,72.5,Developing,2312.192926,0.649,95,95,6.41,44.2
Paraguay,2006,72.3,Developing,189.71539,0.648,98,98,6.43,43.5
Paraguay,2005,72.1,Developing,157.145691,0.646,96,96,6.7,42.8
Paraguay,2004,71.9,Developing,148.527976,0.639,92,92,5.78,42
Paraguay,2003,71.7,Developing,1174.779347,0.642,86,86,5.99,41.3
Paraguay,2002,71.5,Developing,1148.229882,0.632,87,87,6.77,4.6
Paraguay,2001,71.2,Developing,1417.26582,0.624,9,89,7.61,39.8
Paraguay,2000,79,Developing,1545.626423,0.625,86,86,8.1,39.1
Peru,2014,75.3,Developing,6491.5245,0.735,78,88,5.47,54.9
Peru,2013,75.3,Developing,6583.116248,0.731,71,88,5.23,54.2
Peru,2012,74.9,Developing,6387.785281,0.725,94,95,5.18,53.6
Peru,2011,74.5,Developing,5771.565878,0.721,91,91,4.93,52.9
Peru,2010,73.7,Developing,522.493191,0.708,92,93,5.3,52.2
Peru,2009,73.8,Developing,4166.93387,0.706,92,93,5.36,51.5
Peru,2008,73.9,Developing,428.87811,0.7,93,93,4.73,5.8
Peru,2007,74,Developing,3611.2147,0.696,93,93,4.6,5.2
Peru,2006,74.2,Developing,3171.49856,0.693,94,94,4.47,49.5
Peru,2005,72.8,Developing,2754.7829,0.692,66,77,4.72,48.8
Peru,2004,72.2,Developing,2448.143899,0.685,81,86,4.56,48.1
Peru,2003,72.1,Developing,218.25997,0.686,95,94,4.6,47.4
Peru,2002,72.6,Developing,259.192958,0.686,95,95,4.94,46.7
Peru,2001,72.4,Developing,1981.243653,0.677,9,9,4.98,46.1
Peru,2000,71.4,Developing,1996.719689,0.674,93,98,4.83,45.4
Philippines,2014,68.4,Developing,2842.938353,0.676,77,67,4.71,24.8
Philippines,2013,68.1,Developing,276.289146,0.671,84,89,4.56,24.3
Philippines,2012,68.1,Developing,2581.818554,0.666,88,88,4.46,23.7
Philippines,2011,68,Developing,2352.518156,0.669,87,87,4.29,23.1
Philippines,2010,67.9,Developing,2129.499242,0.662,78,79,4.37,22.6
Philippines,2009,68,Developing,1825.341521,0.661,86,87,4.41,22.1
Philippines,2008,67.5,Developing,1919.466195,0.655,91,91,4.5,21.6
Philippines,2007,67.5,Developing,1672.685433,0.648,87,87,3.94,21.1
Philippines,2006,67.3,Developing,1391.772325,0.646,88,88,3.95,2.6
Philippines,2005,67,Developing,1194.697155,0.642,9,89,3.91,2.1
Philippines,2004,67.3,Developing,179.3715,0.636,85,88,3.23,19.6
Philippines,2003,67.2,Developing,11.553196,0.631,85,84,3.25,19.2
Philippines,2002,66.8,Developing,1.68135,0.625,77,79,2.79,18.7
Philippines,2001,66.8,Developing,957.287441,0.622,76,79,3,18.3
Philippines,2000,66.8,Developing,138.91977,0.618,74,78,3.21,17.8
Poland,2014,77.3,Developed,14341.675,0.85,94,98,6.35,61.1
Poland,2013,77.1,Developed,1378.54911,0.838,95,99,6.4,6.4
Poland,2012,76.8,Developed,13145.1484,0.834,95,99,6.62,59.7
Poland,2011,76.7,Developed,13893.187679999999,0.829,96,99,6.7,59.1
Poland,2010,76.3,Developed,12599.52486,0.822,96,99,6.88,58.4
Poland,2009,75.7,Developed,11527.59323,0.818,96,99,7.12,57.8
Poland,2008,75.5,Developed,141.44688,0.813,96,99,6.88,57.2
Poland,2007,75.3,Developed,1126.31852,0.808,99,99,6.28,56.6
Poland,2006,75.2,Developed,94.7726,0.803,99,99,6.17,56
Poland,2005,75,Developed,821.251569,0.797,99,99,6.2,55.5
Poland,2004,74.9,Developed,6681.178818,0.8,99,99,6.19,55
Poland,2003,74.7,Developed,5693.52416,0.796,98,99,6.22,54.5
Poland,2002,74.5,Developed,5196.932921,0.79,98,99,6.32,54
Poland,2001,74.2,Developed,4981.198619,0.784,98,98,5.86,53.6
Poland,2000,73.7,Developed,4492.72764,0.777,98,98,5.5,53.1
Portugal,2014,89,Developed,2277.53613,0.837,98,98,9.5,6.9
Portugal,2013,86,Developed,21618.73534,0.827,98,98,9.55,6.2
Portugal,2012,83,Developed,2577.4264,0.824,98,98,9.74,59.5
Portugal,2011,82,Developed,23196.18375,0.818,97,97,1.7,58.8
Portugal,2010,79.6,Developed,22538.6548,0.812,97,98,1.44,58.1
Portugal,2009,79.3,Developed,2363.97161,0.809,96,96,1.42,57.3
Portugal,2008,79,Developed,24815.6884,0.804,97,97,9.9,56.5
Portugal,2007,78.7,Developed,2278.5845,0.797,96,97,9.62,55.7
Portugal,2006,78.5,Developed,19821.44463,0.793,97,97,9.67,54.9
Portugal,2005,77.7,Developed,18784.9485,0.79,93,93,9.98,54.1
Portugal,2004,78,Developed,1845.5881,0.792,95,95,9.84,53.3
Portugal,2003,77.3,Developed,15772.7334,0.789,96,99,9.54,52.5
Portugal,2002,77.2,Developed,12882.28897,0.788,96,98,9.15,51.7
Portugal,2001,76.9,Developed,11729.14616,0.782,96,97,9.1,5.9
Portugal,2000,76.6,Developed,1152.39681,0.777,96,96,9.14,5.1
Qatar,2014,78.1,Developing,86852.7119,0.854,99,89,2.19,68.4
Qatar,2013,77.9,Developing,8834.87958,0.843,99,97,2.15,67.7
Qatar,2012,77.8,Developing,88564.82298,0.837,93,92,2.16,67
Qatar,2011,77.5,Developing,85948.746,0.827,92,93,1.93,66.5
Qatar,2010,77.3,Developing,736.22784,0.825,98,97,2.9,66
Qatar,2009,77,Developing,61478.23813,0.828,98,99,2.63,65.6
Qatar,2008,76.8,Developing,82967.37228,0.825,98,97,1.87,65.2
Qatar,2007,76.7,Developing,675.61258,0.83,97,94,2.31,65.1
Qatar,2006,76.6,Developing,6256.55926,0.835,95,96,2.58,65
Qatar,2005,76.6,Developing,51488.49529,0.83,98,97,3.1,65.1
Qatar,2004,76.6,Developing,41818.35256,0.826,95,96,3.61,65
Qatar,2003,76.5,Developing,34176.98183,0.815,93,92,4.14,64.7
Qatar,2002,76.4,Developing,2999.65492,0.807,96,96,2.71,64.1
Qatar,2001,76.3,Developing,2843.63635,0.809,93,93,2.56,63.3
Qatar,2000,76.2,Developing,29986.2915,0.808,91,8,2.18,62.4
Romania,2014,74.8,Developed,12.27733,0.797,94,94,5.57,59.9
Romania,2013,74.6,Developed,9585.266593,0.794,88,92,5.6,59.2
Romania,2012,74.4,Developed,8558.39766,0.797,92,91,5.48,58.4
Romania,2011,74.3,Developed,92.277825000000007,0.798,89,89,5.53,57.7
Romania,2010,73.4,Developed,8297.483621,0.797,94,94,5.83,56.9
Romania,2009,73.1,Developed,822.18329,0.795,95,95,5.56,56.3
Romania,2008,73.1,Developed,1136.47356,0.78,95,96,5.33,55.6
Romania,2007,72.9,Developed,8214.185378,0.766,96,96,5.21,55
Romania,2006,72.5,Developed,5828.745662,0.755,97,97,5.6,54.4
Romania,2005,71.9,Developed,4676.315183,0.745,97,97,5.47,53.9
Romania,2004,71.7,Developed,3552.92452,0.733,97,97,5.43,53.4
Romania,2003,71.1,Developed,2774.95586,0.722,97,97,5.3,52.9
Romania,2002,77,Developed,2124.873613,0.714,98,98,4.57,52.4
Romania,2001,78,Developed,1839.72945,0.708,99,99,4.36,51.9
Romania,2000,77,Developed,1668.162731,0.703,99,99,4.33,51.4
Russian Federation,2014,73,Developing,14125.961,0.803,97,97,7.7,59.9
Russian Federation,2013,70,Developing,15543.67653,0.799,98,97,7.9,59.3
Russian Federation,2012,69.6,Developing,15154.45687,0.792,98,97,6.88,58.7
Russian Federation,2011,69.4,Developing,14212.687,0.785,97,97,6.61,58.1
Russian Federation,2010,68.4,Developing,1674.98771,0.773,98,97,6.83,57.5
Russian Federation,2009,68.2,Developing,8562.89598,0.776,98,98,7.44,57
Russian Federation,2008,67.5,Developing,11635.2637,0.769,98,98,6.22,56.6
Russian Federation,2007,67.3,Developing,911.25385000000006,0.761,98,98,5.38,56.1
Russian Federation,2006,66.4,Developing,692.194398,0.754,98,98,5.3,55.7
Russian Federation,2005,65,Developing,5323.473877,0.748,98,98,5.21,55.3
Russian Federation,2004,64.9,Developing,412.372294,0.741,98,97,5.19,55
Russian Federation,2003,64.6,Developing,2975.132778,0.733,97,96,5.61,54.7
Russian Federation,2002,64.8,Developing,2375.5944,0.727,97,97,5.99,54.5
Russian Federation,2001,65.1,Developing,21.362386,0.72,97,96,5.67,54.2
Russian Federation,2000,65,Developing,1771.58662,0.709,97,96,5.42,54
Rwanda,2014,65.7,Developing,76.5699517,0.488,98,98,7.53,2.8
Rwanda,2013,65.2,Developing,688.8768557,0.485,98,98,7.69,2.1
Rwanda,2012,64.6,Developing,678.796973,0.475,98,98,7.68,19.5
Rwanda,2011,63.8,Developing,617.317648,0.464,93,97,7.71,18.9
Rwanda,2010,62.8,Developing,563.491487,0.454,93,97,7.91,18.3
Rwanda,2009,61,Developing,539.1538211,0.447,93,97,7.2,17.7
Rwanda,2008,68,Developing,5.6687264,0.438,97,97,7.66,17.1
Rwanda,2007,59.6,Developing,44.853339,0.424,98,97,8.49,16.5
Rwanda,2006,57.6,Developing,342.3656294,0.404,99,99,1.2,15.9
Rwanda,2005,55.3,Developing,287.931877,0.388,95,95,6.83,15.4
Rwanda,2004,53.4,Developing,236.9114381,0.371,89,89,6.24,14.9
Rwanda,2003,52,Developing,212.6619491,0.359,96,96,6.34,14.5
Rwanda,2002,57,Developing,196.59778,0.343,85,88,4.18,14.1
Rwanda,2001,48.6,Developing,21.569654,0.332,76,77,4.38,13.7
Rwanda,2000,48.3,Developing,216.172747,0.318,9,9,4.22,13.2
Samoa,2014,73.8,Developing,4178.973369,0.701,58,63,7.22,74.3
Samoa,2013,73.6,Developing,4219.65123,0.7,62,67,6.91,73.8
Samoa,2012,73.2,Developing,4234.554443,0.698,62,64,5.2,73.4
Samoa,2011,73,Developing,3942.9827,0.693,6,65,5.8,72.9
Samoa,2010,72.6,Developing,3453.487434,0.69,57,62,5.7,72.5
Samoa,2009,76,Developing,335.112838,0.691,45,49,5.4,72
Samoa,2008,72.5,Developing,359.82223,0.688,54,26,4.52,71.4
Samoa,2007,72.2,Developing,322.543121,0.682,49,53,5.25,7.9
Samoa,2006,72,Developing,287.963899,0.677,37,39,4.68,7.3
Samoa,2005,71.6,Developing,2571.262348,0.671,55,49,4.47,69.7
Samoa,2004,71.4,Developing,2351.33814,0.665,26,55,4.45,68.9
Samoa,2003,79,Developing,197.29417,0.659,82,83,4.71,68.2
Samoa,2002,76,Developing,1631.41727,0.653,85,86,5.1,67.4
Samoa,2001,75,Developing,1555.47451,0.645,83,85,5.16,66.5
Samoa,2000,72,Developing,154.68923,0.64,94,95,5.31,65.6
Sao Tome and Principe,2014,67.3,Developing,1821.878734,0.562,95,95,8.35,3.1
Sao Tome and Principe,2013,67.1,Developing,1619.532678,0.559,97,97,9.76,29.3
Sao Tome and Principe,2012,66.9,Developing,138.949959,0.553,96,96,8.6,28.5
Sao Tome and Principe,2011,66.6,Developing,134.326189,0.546,96,96,5.44,27.7
Sao Tome and Principe,2010,66.2,Developing,1129.754961,0.542,98,98,5.24,26.9
Sao Tome and Principe,2009,65.8,Developing,199.57146,0.533,99,98,6.65,26.2
Sao Tome and Principe,2008,65.4,Developing,1126.46212,0.531,99,99,5.66,25.4
Sao Tome and Principe,2007,65.1,Developing,894.927988,0.527,98,97,7.44,24.7
Sao Tome and Principe,2006,64.7,Developing,843.89447,0.521,97,97,7.84,24
Sao Tome and Principe,2005,64.3,Developing,81.86157,0.514,97,97,1.4,23.4
Sao Tome and Principe,2004,63.8,Developing,693.345683,0.509,99,96,9.94,22.8
Sao Tome and Principe,2003,63.4,Developing,649.342153,0.504,94,94,11.12,22.2
Sao Tome and Principe,2002,63.1,Developing,555.8185378,0.501,92,92,1.21,21.7
Sao Tome and Principe,2001,62.8,Developing,51.216381,0.497,9,92,1.28,21.1
Saudi Arabia,2014,74.4,Developing,24575.434,0.841,98,98,4.68,67.3
Saudi Arabia,2013,74.3,Developing,24934.38614,0.83,98,98,4.25,66.4
Saudi Arabia,2012,74.1,Developing,2533.9462,0.818,98,98,3.86,65.6
Saudi Arabia,2011,73.9,Developing,2377.74739,0.804,98,98,3.57,64.7
Saudi Arabia,2010,73.7,Developing,19259.58726,0.792,98,98,3.49,63.9
Saudi Arabia,2009,73.4,Developing,1694.2931,0.787,98,98,4.9,63.1
Saudi Arabia,2008,73.3,Developing,237.83234,0.779,98,98,2.87,62.4
Saudi Arabia,2007,73.2,Developing,16472.1665,0.773,96,96,3.49,61.6
Saudi Arabia,2006,73.2,Developing,15334.66994,0.767,96,96,3.55,6.9
Saudi Arabia,2005,73.1,Developing,13739.82945,0.761,96,96,3.42,6.2
Saudi Arabia,2004,73.1,Developing,11138.8746,0.754,96,96,3.58,59.4
Saudi Arabia,2003,73,Developing,9567.458285,0.747,95,95,4.2,58.5
Saudi Arabia,2002,72.9,Developing,8655.311531,0.745,95,95,4.28,57.7
Saudi Arabia,2001,72.8,Developing,8643.4944,0.742,97,97,4.49,56.9
Saudi Arabia,2000,72.6,Developing,9126.954277,0.737,95,95,4.24,56.2
Senegal,2014,66.4,Developing,152.443873,0.483,85,89,4.66,23.8
Senegal,2013,66,Developing,148.912351,0.474,89,92,4.51,23.2
Senegal,2012,65.6,Developing,136.4518,0.463,83,91,4.31,22.7
Senegal,2011,64.9,Developing,18.25321,0.455,89,92,4.42,22.2
Senegal,2010,64.3,Developing,11.631377,0.449,76,89,4.62,21.7
Senegal,2009,63.5,Developing,12.566464,0.444,83,86,4.81,21.2
Senegal,2008,62.8,Developing,11.33678,0.435,87,88,4.94,2.8
Senegal,2007,62.1,Developing,95.3978522,0.425,93,94,4.72,2.3
Senegal,2006,61.3,Developing,89.838296,0.422,89,89,5.44,19.9
Senegal,2005,65,Developing,773.8698713,0.415,84,84,5.35,19.5
Senegal,2004,59.7,Developing,733.581811,0.408,87,87,5.68,19.1
Senegal,2003,59,Developing,642.7663113,0.401,73,73,5.4,18.7
Senegal,2002,58.4,Developing,513.26227,0.397,6,6,5.6,18.3
Senegal,2001,57.9,Developing,481.287397,0.381,49,52,4.98,17.9
Senegal,2000,57.5,Developing,473.45338,0.378,49,52,4.63,17.5
Serbia,2014,75.4,Developing,62.173221,0.771,93,93,1.37,59.4
Serbia,2013,75.3,Developing,6353.826383,0.766,97,95,1.12,58.9
Serbia,2012,74.9,Developing,5659.3824,0.767,93,91,9.89,58.3
Serbia,2011,74.6,Developing,6423.291783,0.757,94,94,9.72,57.7
Serbia,2010,74.4,Developing,5411.87744,0.755,91,91,1.9,57
Serbia,2009,74.1,Developing,5821.35397,0.754,97,95,9.9,56.4
